19.0523 	INFO 	Loaded monitor calibration from ['2025_08_24 15:35']
19.1718 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [900, 1440]. Using actual size
19.4619 	INFO 	Using renderer 'GeForce GT 730/PCIe/SSE2' for graphics
19.4619 	INFO 	OpenGL version supported by driver is 4..
19.4745 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002B781856B80>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002B781856FD0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002B7817FA670>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([ 900, 1440]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
19.4746 	EXP 	window1: backgroundImage = ''
19.4746 	EXP 	window1: backgroundFit = 'none'
19.9221 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
19.9221 	EXP 	window1: recordFrameIntervals = False
20.1372 	EXP 	window1: recordFrameIntervals = True
20.3205 	EXP 	Screen (0) actual frame rate measured at 59.95Hz
20.3205 	EXP 	window1: recordFrameIntervals = False
20.4278 	INFO 	keyboard.Keyboard is using ptb backend.
20.4279 	EXP 	Graz: status = STARTED
20.5132 	EXP 	Created attention_cross = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='stims/cross.png', interpolate=True, mask=None, maskParams=None, name='attention_cross', opacity=1, ori=0.0, pos=array([-0.3,  0. ]), size=array([1.33333333, 0.75      ]), texRes=128.0, units='height', win=Window(...))
20.5186 	EXP 	Created motor_cue = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='motor_cue', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
20.5748 	EXP 	Created attempt = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='stims/cross.png', interpolate=True, mask=None, maskParams=None, name='attempt', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
0.0955 	EXP 	Imported stims_sequence.csv as conditions, 10 conditions, 2 params
0.0958 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'img': 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\left_arrow.png', 'event_label': 'LEFT_MI_STIM', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
5.1056 	EXP 	attention_cross: autoDraw = True
7.1478 	EXP 	attention_cross: autoDraw = False
