8.5283 	INFO 	Loaded monitor calibration from ['2025_08_24 15:35']
8.9481 	INFO 	Using renderer 'GeForce GT 730/PCIe/SSE2' for graphics
8.9481 	INFO 	OpenGL version supported by driver is 4..
8.9617 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000267C37BCFA0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000267C37BCF40>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([1.    , 0.9843, 0.7412]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000267C37CB580>, multiSample=False, name='window1', numSamples=2, pos=[400.0, 270.0], screen=0, size=array([640, 360]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
8.9618 	EXP 	window1: backgroundImage = ''
8.9619 	EXP 	window1: backgroundFit = 'none'
9.3831 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
9.3831 	EXP 	window1: recordFrameIntervals = False
9.6235 	EXP 	window1: recordFrameIntervals = True
9.8075 	EXP 	Screen (0) actual frame rate measured at 59.68Hz
9.8075 	EXP 	window1: recordFrameIntervals = False
9.8723 	INFO 	keyboard.Keyboard is using ptb backend.
9.8724 	EXP 	Graz: status = STARTED
9.9752 	EXP 	Created attention_cross = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='stims/cross.png', interpolate=True, mask=None, maskParams=None, name='attention_cross', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
9.9808 	EXP 	Created motor_cue = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='motor_cue', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
10.0364 	EXP 	Created attempt = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='stims/cross.png', interpolate=True, mask=None, maskParams=None, name='attempt', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
10.0991 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, image='stims/rest.png', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
0.0913 	EXP 	Imported stims_sequence.csv as conditions, 10 conditions, 2 params
0.0916 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'img': 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\right_hand.png', 'event_label': 'RIGHT_MI_STIM', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
3.0968 	EXP 	attention_cross: autoDraw = True
5.1696 	EXP 	attention_cross: autoDraw = False
5.1696 	EXP 	attention_cross: autoDraw = False
5.1696 	EXP 	motor_cue: image = 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\right_hand.png'
5.1696 	EXP 	motor_cue: autoDraw = True
6.3535 	EXP 	motor_cue: autoDraw = False
6.3535 	EXP 	attempt: autoDraw = True
10.1098 	EXP 	attempt: autoDraw = False
10.1098 	EXP 	image_2: autoDraw = True
12.0981 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'img': 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\right_hand.png', 'event_label': 'RIGHT_MI_STIM', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
12.1133 	EXP 	image_2: autoDraw = False
12.1133 	EXP 	attention_cross: autoDraw = True
14.1678 	EXP 	attention_cross: autoDraw = False
14.1678 	EXP 	motor_cue: image = 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\right_hand.png'
14.1678 	EXP 	motor_cue: autoDraw = True
15.3677 	EXP 	motor_cue: autoDraw = False
15.3677 	EXP 	attempt: autoDraw = True
19.1095 	EXP 	attempt: autoDraw = False
19.1095 	EXP 	image_2: autoDraw = True
21.1021 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'img': 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\left_hand.png', 'event_label': 'LEFT_MI_STIM', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
21.1216 	EXP 	image_2: autoDraw = False
21.1216 	EXP 	attention_cross: autoDraw = True
23.1672 	EXP 	attention_cross: autoDraw = False
23.1672 	EXP 	motor_cue: image = 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\left_hand.png'
23.1672 	EXP 	motor_cue: autoDraw = True
24.3520 	EXP 	motor_cue: autoDraw = False
24.3520 	EXP 	attempt: autoDraw = True
28.1150 	EXP 	attempt: autoDraw = False
28.1150 	EXP 	image_2: autoDraw = True
